tract_id,median_rent,median_value,median_income,median_year_built,avg_household_size
36047045800,1170,958300,68125,1946,3
36047046000,1252,662500,45901,1940,3
36047046201,1033,424000,33224,1962,2
36047046202,1527,894700,50913,1939,4
36047046400,1489,847500,52768,1941,4
36047046800,1710,718500,42000,1956,4
36047047000,1355,895800,48611,1951,4
36047047200,1564,727100,54263,1939,4
36047047400,1384,901000,52599,1943,4
36047047600,1185,761400,34943,1939,4
36047047700,2342,709800,87596,1964,2
36047047800,1306,798600,33144,1939,4
36047048000,1336,715300,30813,1947,4
36047048100,1758,614100,73799,1954,2
36047048200,1212,545100,36270,1954,3
36047048400,1581,545000,35426,1945,4
36047048500,2169,541700,95921,1956,3
36047048600,1302,668500,45045,1939,4
36047048800,1196,351300,52266,1941,3
36047048900,420,,18529,1959,2
36047049000,1448,410000,52319,1952,3
36047049100,904,,32490,1966,2
36047049200,1216,564100,46274,1945,3
36047049300,671,605300,31270,1946,2
36047049400,1374,397800,53000,1939,3
36047049500,1652,779900,87135,1939,2
36047049600,1612,746400,64653,1939,3
36047049700,1856,736500,72344,1939,2
36047049800,1443,661400,71538,1943,3
36047049900,1700,721600,71042,1939,2
36047050000,1640,568100,76290,1941,2
36047050100,1708,912800,79219,1939,2
36047050202,1681,711500,95284,1939,2
36047050300,1882,569800,79453,1939,2
36047050400,1456,485400,82935,1943,2
36047050500,958,528100,30893,1958,2
36047050600,1476,684700,47993,1939,3
36047050700,1265,576600,31844,1997,5
36047050801,1266,366700,45455,1939,3
36047050803,1215,383300,41463,1939,2
36047050804,1179,380600,50265,1939,3
36047050900,1250,639900,31650,2002,7
36047051001,1251,,49896,1939,3
36047051002,1239,1030400,50484,1939,3
36047051100,981,461100,33953,1965,2
36047051200,1290,602100,40180,1939,2
36047051300,1928,725500,67852,1954,2
36047051400,1357,292700,45453,1939,3
36047051500,2465,855900,112450,2000,2
36047051601,1293,,42220,1939,3
36047051602,1289,,49321,1939,3
36047051700,2334,1013900,93188,1952,2
36047051800,1382,634900,60598,1939,2
36047051900,2433,956600,92174,1939,2
36047052000,1291,692200,55932,1939,3
36047052300,1214,,42325,1944,2
36047052500,805,,27083,1961,3
36047052600,1481,701500,59646,1939,3
36047052700,1191,638400,38968,1939,3
36047052800,1370,945400,96250,1939,3
36047052900,1037,596200,31493,1939,4
36047053000,1301,697400,40959,1939,3
36047053100,1676,686400,34432,1997,5
36047053200,1248,515600,62083,1944,3
36047053300,1123,711600,21796,1939,4
36047053400,1214,615200,25833,1939,3
36047053500,1090,625000,21286,1939,4
36047053700,1280,673200,28550,1982,5
36047053800,1330,584700,31181,1944,2
36047053900,1024,569100,19803,1974,3
36047054200,1358,641500,47310,1946,3
36047054300,2583,,119250,1939,2
36047054400,1233,541700,45333,1939,3
36047054500,440,453900,18129,1971,3
36047054600,1252,651800,37625,1943,2
36047054700,1439,883100,41420,1990,3
36047054800,1269,779300,60761,1939,3
36047054900,2376,1104200,90625,1972,2
36047055000,1235,568200,56023,1939,3
36047055100,1329,1148200,72601,1939,3
36047055200,1206,422200,40152,1944,2
36047055300,2082,752900,96806,1939,2
36047055400,1318,407800,51463,1945,3
36047055500,2304,1045100,125203,2004,2
36047055500,2304,1045100,125203,2004,2
36047055600,1323,615900,56250,1949,3
36047055700,2070,951900,87292,1965,2
36047055800,1134,677600,45195,1939,3
36047056000,1369,573800,56450,1939,3
36047056100,1720,745500,78071,1939,2
36047056200,2200,683000,64625,1939,3
36047056300,1680,728200,66310,1939,2
36047056300,1680,728200,66310,1939,2
36047056400,1529,479000,85625,1946,3
36047056500,1797,921100,90682,1939,2
36047056500,1797,921100,90682,1939,2
36047056600,1378,562800,60772,1950,3
36047056800,1366,559700,81250,1939,3
36047056900,1834,819400,81375,1939,2
36047057000,1170,184100,61369,1955,2
36047057100,1796,604300,57269,1939,2
36047057200,390,,18774,1953,2
36047057300,2021,682800,76875,1939,2
36047057400,1135,531300,90938,1939,3
36047057500,1878,822500,74193,1939,2
36047057600,1416,631900,67232,1942,3
36047057800,1264,656600,40962,1941,3
36047057900,1481,575000,60833,1939,2
36047058000,1292,733400,36890,1946,3
36047058200,1362,771300,40592,1939,3
36047058400,1305,537900,56343,1959,2
36047058600,1195,599700,60781,1942,3
36047058800,1261,456600,68438,1961,3
36047058900,1799,775400,81202,1939,2
36047059000,1310,629500,55104,1944,3
36047059100,1846,617400,88222,1939,2
36047059200,1142,513100,55485,1947,3
36047059300,1570,632100,66020,1939,2
36047059401,1217,649500,51007,1939,3
36047059402,1177,566900,69926,1949,3
36047059600,782,157500,60278,1954,2
36047059800,1332,374300,70703,1961,3
36047060000,1324,390000,53359,1957,2
36047060600,1290,256400,43452,1957,2
36047060800,1422,447500,41310,1966,2
36047061002,1244,694700,63854,1970,2
36047061003,1292,667700,42279,1939,4
36047061004,991,541700,23185,1941,2
36047061200,1348,848300,66094,1945,3
36047061600,1396,996900,70667,1945,2
36047062000,1560,1183800,116016,1939,3
36047062200,1691,450400,62344,1964,2
36047062600,983,323800,39831,1955,3
36047062800,1411,399100,71265,1939,3
36047063200,1325,326700,75417,1956,3
36047063600,1375,564700,94063,1939,3
36047063800,1389,562300,81667,1939,3
36047064000,1094,627200,112765,1939,3
36047064200,1264,817200,60682,1939,3
36047064400,1307,628400,86979,1939,3
36047064600,1494,525000,94271,1939,3
36047064800,1495,549000,72143,1939,3
36047065000,1475,491000,53600,1949,3
36047065200,1048,579900,86250,1939,2
36047065400,1500,532900,95400,1939,3
36047065600,1211,440500,81827,1939,3
36047065800,1162,512400,78882,1939,3
36047066000,1472,531600,97935,1939,3
36047066200,1295,486000,76016,1952,3
36047066600,,,,,
36047067000,1569,456000,76250,1958,3
36047067200,1329,433300,68090,1940,4
36047067400,1614,447800,71652,1939,3
36047067600,1792,444900,82872,1947,3
36047067800,1573,469800,85234,1960,3
36047068000,1395,401800,70938,1942,4
36047068200,1382,466500,92632,1950,4
36047068600,1323,403300,51694,1955,2
36047068800,1178,436400,88125,1942,3
36047069000,1631,414000,79139,1940,3
36047069200,1622,446900,101250,1954,4
36047069601,1478,590100,55762,1973,3
36047069602,1359,567500,86362,1979,3
36047069800,1520,454100,77500,1940,3
36047070000,1480,570100,55380,1963,3
36047070201,1408,722100,72750,1964,3
36047070202,,,,,4
36047070203,,,,,
36047070203,,,,,
36047070600,2142,650200,88837,1967,3
36047072000,1619,550500,64659,1959,3
36047072200,1318,492000,65305,1954,3
36047072400,1429,477000,76500,1954,3
36047072600,1274,442600,82024,1939,3
36047072800,1237,299000,61481,1957,3
36047073000,1619,484700,89219,1947,3
36047073200,1186,456600,73580,1939,3
36047073400,1610,455100,83542,1939,3
36047073600,1122,463400,60353,1939,3
36047073800,1179,481800,53571,1939,3
36047074000,1159,479800,58646,1939,4
36047074200,1204,506300,77870,1939,4
36047074400,1219,597100,103611,1939,4
36047074600,1500,618400,85186,1939,3
36047074800,1462,748900,72250,1952,3
36047075000,1289,674200,52731,1939,3
36047075200,1875,969400,125750,1939,3
36047075400,3097,880300,117885,1939,3
36047075600,1093,682000,83026,1942,3
36047075800,1087,848600,84318,1942,3
36047076000,1131,868200,42955,1939,3
36047076200,1243,828300,44250,1939,3
36047076400,1230,733900,54636,1945,3
36047076600,1388,810500,59653,1948,3
36047076800,1295,641600,42500,1939,3
36047077000,1406,559700,48611,1939,3
36047077200,1286,550800,60518,1939,3
36047077400,1291,530500,57022,1940,3
36047077600,1256,270400,57000,1957,2
36047078000,1402,422200,84159,1939,3
36047078200,1139,430300,56618,1948,3
36047078400,1428,490800,79000,1939,3
36047078600,1197,396900,45114,1939,3
36047078800,1105,485500,33301,1941,3
36047079000,1234,587300,41443,1939,3
36047079200,1106,471700,36982,1939,3
36047079400,1231,350800,36237,1939,3
36047079601,1250,867900,53289,1939,2
36047079602,1197,299200,40000,1939,3
36047079801,1271,850000,71272,1939,2
36047079802,1288,,60696,1939,3
36047080000,1315,946800,67981,1939,3
36047080200,1208,603800,45030,1939,3
36047080400,1219,486400,32899,1939,2
36047080600,1372,435600,39536,1939,3
36047080800,251,,9740,2006,1
36047081000,1257,489100,43229,1939,3
36047081400,1310,453400,40705,1939,3
36047081600,1277,451700,41071,1939,3
36047081800,1200,167600,47378,1939,3
36047082000,1211,400000,36921,1939,3
36047082200,1205,503800,41118,1939,3
36047082400,1300,432100,43155,1939,3
36047082600,1157,389300,44063,1939,3
36047082800,1173,391700,49632,1939,3
36047083000,1238,440700,50606,1939,3
36047083200,1369,384800,63708,1939,3
36047083400,1181,376000,56726,1942,3
36047083600,1348,435500,67454,1939,3
36047083800,1277,413300,53438,1939,3
36047084000,1178,407600,51534,1941,3
36047084600,1254,400400,53594,1944,3
36047084800,1215,432100,54120,1946,3
36047085000,1644,409100,70208,1939,3
36047085200,,,,,
36047085400,1213,435800,47763,1939,3
36047085600,1194,433200,49657,1943,2
36047085800,1261,377300,52344,1939,3
36047086000,1170,423900,51333,1939,3
36047086200,1146,438800,48750,1939,3
36047086400,1168,448100,41538,1939,3
36047086600,1197,408100,45451,1939,2
36047086800,1268,538000,57850,1939,3
36047087000,1244,427700,35938,1939,3
36047087200,1365,386500,40965,1940,2
36047087401,1037,365800,29656,1946,2
36047087600,944,361800,31712,1946,2
36047087800,1190,406300,36693,1939,2
36047088000,1101,434800,50302,1946,2
36047088200,1244,405400,48043,1939,3
36047088400,1262,513400,43099,1939,3
36047088600,1185,449600,37359,1939,2
36047088800,1208,597200,45131,1941,3
36047089000,1177,442900,29082,1939,2
36047089200,1136,,20528,1939,2
36047089400,1303,458300,41269,1939,3
36047089600,1153,467100,37168,1939,2
36047089800,1321,417700,40000,1950,3
36047090000,849,495500,25049,1951,3
36047090200,527,368900,41250,1976,3
36047090600,446,,14500,1959,3
36047090800,422,,12052,1962,2
36047091000,394,,11014,1955,2
36047091200,522,,21747,1953,3
36047091600,925,425000,32610,1967,3
36047091800,713,340000,30326,1978,3
36047092000,1088,352800,39570,1982,3
36047092200,1099,293800,39934,1958,2
36047092400,1023,353000,36500,1983,3
36047092800,1307,435300,51306,1950,3
36047093000,1217,456500,58914,1950,3
36047093200,1146,446400,86563,1945,3
36047093400,1074,420000,48941,1949,2
36047093600,1275,421500,72813,1940,3
36047093800,1209,445000,38631,1939,3
36047094401,1348,480100,71591,1954,3
36047094402,430,,17000,1950,2
36047094600,1196,428300,58026,1944,3
36047095000,1415,577200,73472,1964,3
36047095400,1457,521700,65500,1963,3
36047095600,1705,548500,63456,1963,4
36047095800,1423,465200,62671,1964,3
36047096000,,,,,
36047096200,1571,520000,70298,1960,4
36047096400,1366,467800,58542,1961,3
36047096600,1376,505700,63472,1961,3
36047096800,1436,451800,62308,1941,4
36047097000,1377,539400,76094,1959,3
36047097400,1439,467400,60417,1961,3
36047098200,531,,23279,1957,3
36047098400,1607,431600,67961,1963,3
36047098600,1370,453300,66845,1961,3
36047098800,1317,462600,65921,1959,3
36047099000,1498,466200,88824,1949,4
36047099200,1588,422900,67411,1962,3
36047099400,1606,536500,65489,1966,3
36047099600,1429,500000,69444,1963,3
36047099800,1504,557800,71829,1965,3
36047100400,1550,515400,68700,1963,3
36047100600,1640,472000,78304,1961,3
36047100800,1317,442900,62794,1960,3
36047101000,1605,575300,59386,1959,3
36047101200,1326,433500,54375,1958,3
36047101400,1257,442100,60625,1960,3
36047101600,1196,487800,98821,1964,3
36047101800,1351,452700,71650,1966,2
36047102000,1600,488500,96000,1959,4
36047102200,1304,445000,63000,1961,3
36047102400,1556,445300,83641,1960,3
36047102600,1394,530300,72589,1963,3
36047102800,1489,540400,73000,1965,3
36047103400,439,,23133,1957,2
36047105801,718,,20305,1974,2
36047105804,597,429300,28663,1975,2
36047107000,1133,333700,80663,2010,2
36047107000,1133,333700,80663,2010,2
36047107800,1189,288600,63563,1965,2
36047109800,1541,476500,46701,1951,3
36047110400,972,378900,45278,1951,3
36047110600,430,,22321,1954,3
36047111000,346,,16449,1953,2
36047111600,1553,486200,37917,1971,3
36047111800,1286,433900,35313,1963,3
36047112000,1403,467700,25669,1952,3
36047112200,1288,504300,29699,1944,3
36047112400,1222,517100,44489,1939,3
36047112600,1178,384000,41097,1953,3
36047112800,1240,417900,38987,1939,3
36047113000,1131,391800,28164,1965,3
36047113200,1341,353000,50952,1981,3
36047113400,527,554300,19191,1973,3
36047114201,1190,447200,36272,1939,4
36047114201,1190,447200,36272,1939,4
36047114202,1164,398000,49662,1939,3
36047114202,1164,398000,49662,1939,3
36047114400,1014,460000,21824,1955,3
36047114600,1291,456900,42308,1939,3
36047115000,1277,474600,40227,1962,3
36047115200,1155,438600,36176,1967,3
36047115600,512,560600,15433,1972,3
36047115800,1149,444000,47230,1945,3
36047116000,780,342400,28750,1981,2
36047116200,1315,355500,43359,1966,3
36047116400,1147,357200,50060,1964,3
36047116600,1293,427500,39821,1939,3
36047116800,1127,395200,36750,1939,3
36047117000,1377,355000,36813,1939,4
36047117201,1354,466900,55594,1939,3
36047117202,1336,425900,51157,1939,3
36047117400,1523,401300,51891,1939,4
36047117601,1335,408700,46389,1939,4
36047117602,1142,437800,40020,1939,3
36047117800,1324,400000,45536,1939,3
36047118000,,,,,
36047118000,,,,,
36047118201,1144,475800,45147,1939,3
36047118202,1389,382600,50962,1939,3
36047118202,1389,382600,50962,1939,3
36047118400,1403,411200,51019,1939,4
36047118400,1403,411200,51019,1939,4
36047118600,1299,404100,41711,1953,3
36047118600,1299,404100,41711,1953,3
36047118800,1216,482400,39773,1939,3
36047118800,1216,482400,39773,1939,3
36047119000,1382,444400,31563,1939,4
36047119200,1284,458700,43713,1949,3
36047119400,1260,396000,31170,1947,3
36047119600,1112,419900,30905,1939,3
36047119800,1448,494600,27596,1949,3
36047120000,1191,390300,32500,1947,3
36047120200,1439,407100,39485,1945,4
36047120200,1439,407100,39485,1945,4
36047120800,1136,440700,36197,1963,3
36047120800,1136,440700,36197,1963,3
36047121000,533,,18777,1955,3
36047121400,498,,21285,1956,3
36047122000,1240,572000,44930,2000,3
36047122000,1240,572000,44930,2000,3
36047123700,1549,644000,30528,2001,5
36047150200,1830,885200,105188,1939,3
36047152200,1532,1146400,85147,1939,3
36061000201,628,,21102,1956,3
36061000201,628,,21102,1956,3
36061000202,720,544200,32411,1950,2
36061000202,720,544200,32411,1950,2
36061000500,,,,,
36061000500,,,,,
36061000600,652,596500,18641,1960,3
36061000600,652,596500,18641,1960,3
36061000700,2941,1370900,120291,1939,2
36061000700,2941,1370900,120291,1939,2
36061000800,977,545500,31129,1939,3
36061000800,977,545500,31129,1939,3
36061000900,3501,1070700,158125,1982,2
36061000900,3501,1070700,158125,1982,2
36061001001,1238,562700,75192,1955,2
36061001001,1238,562700,75192,1955,2
36061001002,400,,16464,1955,2
36061001002,400,,16464,1955,2
36061001200,914,546100,51474,1952,2
36061001300,2853,939800,124313,1939,2
36061001401,,657300,75556,1962,2
36061001402,1014,592600,26971,1952,2
36061001501,2379,554600,85426,1970,2
36061001501,2379,554600,85426,1970,2
36061001502,3120,1027800,145387,1973,2
36061001600,1056,,42986,1940,2
36061001800,1318,1064300,61750,1939,2
36061002000,398,,15490,1949,2
36061002000,398,,15490,1949,2
36061002100,3501,2000001,250001,1984,2
36061002201,956,,33700,1965,2
36061002202,1942,635400,88099,1961,2
36061002400,526,,18354,1952,2
36061002400,526,,18354,1952,2
36061002500,394,,16324,1955,3
36061002500,394,,16324,1955,3
36061002601,923,392600,56420,1963,2
36061002602,1241,661000,73056,1939,2
36061002700,1027,602200,56422,1961,2
36061002800,965,457600,35440,1966,2
36061002900,939,,30434,1939,2
36061003001,2056,584800,71591,1939,2
36061003002,1241,606500,52479,1944,2
36061003100,2826,1418900,185833,1998,2
36061003200,1762,654800,66835,1939,2
36061003300,3117,2000001,207460,1939,2
36061003400,2047,711500,77254,1939,2
36061003601,1262,435500,48990,1966,2
36061003602,1585,447800,77778,1939,2
36061003700,2304,1484000,145000,1952,2
36061003800,1756,852300,60450,1939,2
36061003900,1847,2000001,158646,1971,2
36061004000,2187,624400,87276,1939,2
36061004100,1405,897600,76522,1939,2
36061004200,2442,1153500,142500,1960,2
36061004300,2185,704400,69363,1939,2
36061004400,1870,,94000,1946,2
36061004400,1870,,94000,1946,2
36061004500,1161,2000001,140813,1939,2
36061004700,2154,2000001,120319,1939,2
36061004800,1802,770100,112500,1956,2
36061004900,2038,2000001,102161,1939,2
36061005000,2686,894100,126036,1955,2
36061005200,2660,1686200,170865,1945,2
36061005400,2624,885000,129735,1960,2
36061005501,2100,1006600,151234,1960,2
36061005502,2349,1601900,112768,1939,2
36061005600,1705,1256600,121507,1939,2
36061005700,3501,1224300,138798,1966,2
36061005800,3059,2000001,175625,2002,2
36061005900,2081,1134800,113984,1950,2
36061006000,2476,,109167,1946,2
36061006000,2476,,109167,1946,2
36061006100,2688,1043500,115602,1939,2
36061006200,2438,,102866,1975,2
36061006200,2438,,102866,1975,2
36061006200,2438,,102866,1975,2
36061006300,2243,1144700,120244,1939,2
36061006400,2361,601100,107043,1964,2
36061006500,2258,937500,101772,1939,2
36061006600,1379,567700,67612,1968,2
36061006700,2341,907500,93063,1939,2
36061006800,2273,696500,123388,1953,2
36061006900,3479,1168600,209167,1939,2
36061007000,2499,806200,98036,1966,2
36061007100,2117,890700,127904,1939,2
36061007200,2348,591300,102045,1964,2
36061007300,2023,747200,96641,1939,2
36061007400,2838,783500,121217,1939,1
36061007500,2483,1113600,126957,1939,2
36061007600,2656,1416700,102153,1939,2
36061007700,2227,987700,122008,1939,2
36061007800,2463,686000,108306,1967,2
36061007900,1829,1501300,90735,1939,2
36061008000,2413,744900,111802,1951,2
36061008100,1719,1115100,123649,1939,2
36061008200,2852,824300,120933,1953,2
36061008300,938,673100,68725,1960,2
36061008400,3216,902800,105000,1983,2
36061008601,3391,921700,149907,1984,2
36061008601,3391,921700,149907,1984,2
36061008602,,,,,
36061008603,2628,1007200,144963,1955,2
36061008700,2341,2000001,127184,1946,2
36061008800,2139,534100,92300,1939,2
36061008900,1757,1204900,96429,1939,2
36061009000,2304,635200,130232,1966,2
36061009100,1938,1230500,104330,1939,2
36061009200,2601,660300,120769,1939,2
36061009300,1834,531300,74828,1939,2
36061009400,3088,,199167,1948,2
36061009500,2231,1109600,157339,1939,2
36061009600,2371,,136406,1981,1
36061009700,972,94500,42599,1961,2
36061009800,2366,826500,127573,1962,2
36061009900,2942,1558800,130266,2007,2
36061010000,2372,742200,91827,1953,1
36061010100,3501,,146198,2008,1
36061010200,2972,875000,165083,1976,2
36061010300,2523,421100,88929,1968,2
36061010400,2375,1206700,112500,1950,2
36061010601,2694,987700,123304,1959,2
36061010602,2585,677800,123320,1966,2
36061010800,2248,715000,124740,1964,2
36061010900,3020,,,1939,2
36061011000,2140,876100,106872,1960,2
36061011100,2373,646700,111500,1994,2
36061011201,2484,2000001,132788,1949,2
36061011202,2778,1875000,187500,1975,2
36061011203,2778,706100,116250,1969,2
36061011300,2750,954500,90938,2002,1
36061011401,2135,2000001,180607,1943,2
36061011402,2112,1133900,150947,1950,2
36061011500,2407,1085500,95425,2003,2
36061011600,1514,568200,73931,1956,2
36061011700,2816,,119927,2004,2
36061011800,2437,1250000,133594,1960,2
36061011900,535,,12903,1939,1
36061012000,2220,1630200,163417,1958,2
36061012100,1476,664700,64303,1962,2
36061012200,2376,2000001,151346,1939,2
36061012400,2233,906500,111441,1967,2
36061012500,3413,1213700,152569,1994,2
36061012600,1896,765300,116105,1960,2
36061012700,1914,774000,71772,1939,2
36061012800,2014,2000001,161619,1949,2
36061012900,2417,885900,110592,1994,2
36061013000,1736,2000001,191607,1939,2
36061013100,2642,813600,92563,1961,2
36061013200,1924,645700,85828,1957,2
36061013300,2177,1071400,84018,1956,2
36061013400,1872,708600,102165,1962,2
36061013500,1347,,72316,2001,2
36061013600,2203,918600,101554,1963,2
36061013700,2848,1266700,132205,1954,2
36061013800,2146,702200,122090,1956,2
36061013900,2063,786100,98608,1949,1
36061014000,2356,1596200,124544,1939,2
36061014200,2390,2000001,235083,1939,2
36061014300,,,,,
36061014401,2249,826600,105469,1954,2
36061014402,2159,1033000,123438,1961,2
36061014500,3397,1057900,154005,1988,2
36061014601,2254,1588700,115288,1964,2
36061014602,2093,631500,91905,1964,2
36061014700,3288,1625000,169963,2002,2
36061014801,2313,1744700,162857,1967,2
36061014802,2308,2000001,125714,1939,2
36061014900,2968,1810100,152335,1971,2
36061015001,2125,1762500,142679,1939,2
36061015002,2494,2000001,162984,1947,2
36061015100,1095,,52823,1992,2
36061015200,1172,814800,73417,1967,2
36061015200,1172,814800,73417,1967,2
36061015300,2605,1077500,152320,1958,2
36061015400,1910,581800,82026,1972,2
36061015500,2754,700700,106056,1968,2
36061015601,2130,,87617,1981,2
36061015602,963,995300,54458,1967,2
36061015700,2072,808100,135651,1939,2
36061015801,2404,1101900,143065,1939,2
36061015802,2391,,95875,1988,2
36061015900,2122,988300,108184,1939,2
36061016001,2565,2000001,233529,1939,2
36061016002,1665,1233300,87750,1939,2
36061016100,2310,2000001,122074,1939,2
36061016200,788,186500,27218,1970,2
36061016200,788,186500,27218,1970,2
36061016300,2077,1222400,111616,1939,2
36061016400,875,,32347,1970,3
36061016500,1912,1043000,129279,1939,2
36061016600,1056,342400,37227,1940,2
36061016700,2149,1316500,131733,1939,2
36061016800,632,2000001,31944,1955,2
36061016900,2050,972500,102030,1939,2
36061017000,1063,,30213,1962,2
36061017100,1835,1731900,112488,1939,2
36061017200,1057,1022700,39295,1968,2
36061017300,1760,1045800,125108,1939,2
36061017401,855,783700,20288,1962,2
36061017402,1422,562500,31705,1976,3
36061017500,2079,1084300,131770,1939,2
36061017700,1087,945600,79926,1960,2
36061017800,1116,849000,42105,1939,2
36061017900,1527,933800,81474,1939,2
36061018000,815,598800,33090,1955,3
36061018100,1167,1122800,73194,1962,2
36061018200,566,,19333,1949,3
36061018300,1998,937500,121344,1939,2
36061018400,634,515600,25231,1964,2
36061018500,2010,875000,113018,1965,2
36061018600,570,,30340,1956,3
36061018700,1763,1220200,113821,1939,2
36061018800,1014,380600,32690,1966,2
36061018900,780,1506900,28327,1950,2
36061019000,789,531300,60509,1991,2
36061019100,1668,874400,79833,1939,2
36061019200,419,,16278,1955,3
36061019200,419,,16278,1955,3
36061019300,1351,547100,35732,1939,2
36061019400,627,357100,21735,1958,3
36061019500,2144,1007200,120917,1939,2
36061019600,575,,20694,1977,2
36061019701,3501,,68092,2005,2
36061019702,1228,648200,51740,1964,2
36061019800,1304,467000,75945,1993,2
36061019900,1711,908200,79183,1939,2
36061020000,1364,1050300,65956,1939,3
36061020101,1869,1146600,84327,1939,2
36061020102,1213,1160000,64375,1942,2
36061020300,1467,892900,37833,1939,2
36061020500,1968,1075500,114265,1939,2
36061020600,1002,,35795,1939,2
36061020701,1807,533300,70391,1939,2
36061020800,1094,1001800,55370,1942,3
36061020901,805,,22212,1956,2
36061021000,928,,29932,1949,2
36061021000,928,,29932,1949,2
36061021100,1119,492300,47019,1952,2
36061021200,1503,326700,54007,1959,2
36061021303,1234,,36759,1939,3
36061021400,1164,,51538,1959,2
36061021500,1097,583300,31401,1973,3
36061021600,1177,745800,59670,1939,2
36061021703,,,,,2
36061021800,1184,,48429,1939,2
36061021900,528,,21585,1939,3
36061022000,1051,1000000,53203,1939,2
36061022102,1196,537900,41635,1939,2
36061022200,1067,1009300,38276,1962,2
36061022301,965,461200,37583,1939,3
36061022302,1117,,25309,1973,2
36061022400,809,566700,30255,1953,3
36061022500,1127,227700,48382,1939,3
36061022600,1015,916000,39552,1939,2
36061022700,1327,600400,50994,1939,2
36061022800,1037,677200,31490,1939,2
36061022900,1189,364900,42776,1939,3
36061023000,778,602900,33926,1942,3
36061023100,1311,470000,43538,1939,2
36061023200,818,290200,31769,1960,3
36061023300,1306,,50428,1939,3
36061023400,1152,546000,32378,1939,2
36061023501,990,244400,36190,1939,2
36061023502,1190,,32440,1939,2
36061023600,874,33200,35246,1964,2
36061023600,874,33200,35246,1964,2
36061023700,1180,168300,42054,1939,3
36061023801,1988,620100,82410,1979,2
36061023801,1988,620100,82410,1979,2
36061023802,2815,732100,113750,2003,2
36061023802,2815,732100,113750,2003,2
36061023900,1117,,33217,1939,2
36061024000,,,,,
36061024000,,,,,
36061024000,,,,,
36061024100,1171,301400,47743,1939,3
36061024200,474,,19531,1979,3
36061024200,474,,19531,1979,3
36061024301,1173,,48438,1939,3
36061024302,478,,18345,1961,3
36061024302,478,,18345,1961,3
36061024500,1067,252500,38321,1939,3
36061024700,1186,485000,42837,1939,3
36061024900,947,230000,40694,1939,3
36061025100,977,481300,30882,1939,3
36061025300,1153,560200,47650,1939,4
36061025500,1477,608400,45852,1939,2
36061025700,1624,827200,76832,1996,2
36061025900,1113,519500,55903,2002,2
36061026100,1074,471100,31960,1939,4
36061026300,1240,,28630,1939,3
36061026500,1325,386300,66217,1939,3
36061026700,1263,,36935,1939,3
36061026900,1126,466200,33073,1939,3
36061027100,1333,386100,53842,1939,3
36061027300,1625,455100,75180,1939,2
36061027500,1672,563300,91528,1939,2
36061027700,1071,,25896,1939,3
36061027900,1327,329500,46395,1939,3
36061028100,1738,398500,101477,1941,2
36061028300,1143,,51948,1948,2
36061028500,1101,,32164,1939,3
36061028700,1377,500000,47477,1939,3
36061029100,1120,,30878,1939,3
36061029300,1198,,34688,1939,3
36061029500,1366,349100,66127,1939,2
36061029700,,,,,
36061029700,,,,,
36061029900,657,,24625,1953,3
36061029900,657,,24625,1953,3
36061030300,1428,330200,58190,1939,3
36061030700,1483,358600,72212,1939,2
36061030900,1006,727900,27675,1950,3
36061030900,1006,727900,27675,1950,3
36061031100,,,,,
36061031100,,,,,
36061031703,2957,1654400,180742,1996,2
36061031704,2928,737400,156984,1987,2
36061031900,,,,,
36081000100,2983,607100,130592,2006,2
36081000100,2983,607100,130592,2006,2
36081000200,1488,474700,67326,1939,3
36081000200,1488,474700,67326,1939,3
36081000400,1444,438000,52266,1939,4
36081000400,1444,438000,52266,1939,4
36081000600,1423,419100,73063,1939,4
36081000600,1423,419100,73063,1939,4
36081000700,1888,868800,107448,1939,2
36081000800,1486,397200,70417,1939,4
36081001000,1512,433000,64821,1939,4
36081001200,1457,459600,65000,1939,4
36081001400,1670,478200,64296,1939,4
36081001600,1389,396900,62788,1939,4
36081001800,1340,429700,59565,1939,4
36081001900,2762,745000,123250,2005,2
36081002000,1600,463800,87115,1939,4
36081002200,1346,522400,64286,1939,3
36081002400,1426,452400,60400,1939,3
36081002500,339,,15474,1943,2
36081002600,1179,571600,79438,1939,4
36081002800,1333,547400,61184,1939,4
36081003000,1391,541300,44265,1939,3
36081003100,1461,652800,57727,1939,2
36081003200,1527,422300,61169,1951,3
36081003300,1785,685800,56768,1955,2
36081003400,1472,393800,67292,1939,4
36081003400,1472,393800,67292,1939,4
36081003600,1323,475200,77005,1939,4
36081003600,1323,475200,77005,1939,4
36081003700,,,,,
36081003800,1337,481200,57614,1942,3
36081003900,1545,560900,41477,1949,3
36081004001,1350,595200,56607,1956,3
36081004002,1374,568800,83466,1939,4
36081004200,1403,400900,50487,1939,4
36081004200,1403,400900,50487,1939,4
36081004300,601,,28000,1954,2
36081004401,1274,504900,54583,1955,4
36081004401,1274,504900,54583,1955,4
36081004500,1470,314200,72240,1956,2
36081004700,682,587300,32168,1955,2
36081005000,,,,1965,2
36081005100,1428,726200,46588,1939,3
36081005200,1430,530500,54076,1946,4
36081005300,1468,617600,60496,1942,2
36081005400,1492,418700,63628,1939,3
36081005500,1353,593800,59620,1940,2
36081005700,1491,676500,60991,1939,2
36081005800,1362,433200,69535,1951,3
36081005900,1723,631700,71429,1939,2
36081006100,1589,711900,59118,1940,2
36081006201,1166,162600,59631,1963,2
36081006202,1480,295400,54545,1969,3
